Generation,Bloc,Macro,Image,Total_surface,B,H,P,P_black,obs_count
9,3,MacroG13,2PL4_3.tiff,1666680,1575411,55295,35974,0.394,NA
9,3,MacroG13,1PL5_9.tiff,1728312,1588948,66538,72826,0.523,NA
9,3,MacroG13,3PL4_5.tiff,1514916,1397894,29767,87255,0.746,NA
9,3,MacroG13,1PS5_3.tiff,1688915,1570807,54258,63850,0.541,NA
9,3,MacroG13,3PL4_14.tiff,1481568,1368787,60583,52198,0.463,NA
9,3,MacroG13,2PL4_4.tiff,1657641,1559907,89324,8410,0.086,NA
9,3,MacroG13,1PS5_8.tiff,1500640,1369345,90558,40737,0.31,NA
9,3,MacroG13,3PS4_4.tiff,1727550,1597125,50454,79971,0.613,NA
9,3,MacroG13,3PS5_0.tiff,1717525,1591361,52486,73678,0.584,NA
9,3,MacroG13,1PL5_2.tiff,1642550,1527534,60560,54456,0.473,NA
9,3,MacroG13,3PL4_13.tiff,1626614,1480925,45825,99864,0.685,NA
9,3,MacroG13,1PS5_4.tiff,1767714,1649361,69298,49055,0.414,NA
9,3,MacroG13,2PL4_8.tiff,1490125,1380831,64926,44368,0.406,NA
9,3,MacroG13,3PS4_8.tiff,1696464,1581529,40151,74784,0.651,NA
9,3,MacroG13,3PL4_2.tiff,1657296,1541122,35990,80184,0.69,NA
9,3,MacroG13,3PL4_3.tiff,1490824,1369988,41073,79763,0.66,NA
9,3,MacroG13,3PS4_9.tiff,1661282,1550470,35461,75351,0.68,NA
9,3,MacroG13,2PL4_9.tiff,1485575,1378278,40877,66420,0.619,NA
9,3,MacroG13,1PS5_5.tiff,1728998,1614053,36082,78863,0.686,NA
9,3,MacroG13,3PS5_12.tiff,1398210,1276749,57723,63738,0.525,NA
9,3,MacroG13,3PL4_12.tiff,1598016,1457067,74790,66159,0.469,NA
9,3,MacroG13,3PS5_1.tiff,1694880,1581167,58917,54796,0.482,NA
9,3,MacroG13,1PL5_3.tiff,2034186,1919533,72675,41978,0.366,NA
9,3,MacroG13,3PS4_5.tiff,1446284,1341280,41073,63931,0.609,NA
9,3,MacroG13,1PS5_9.tiff,1826475,1710598,42850,73027,0.63,NA
9,3,MacroG13,2PL4_5.tiff,1537624,1421154,68826,47644,0.409,NA
9,3,MacroG13,1PL5_0.tiff,1731264,1617437,50811,63016,0.554,NA
9,3,MacroG13,3PS5_2.tiff,1781122,1662831,57448,60843,0.514,NA
9,3,MacroG13,3PS4_6.tiff,1751946,1615127,42098,94721,0.692,NA
9,3,MacroG13,2PL4_6.tiff,1688490,1575891,35934,76665,0.681,NA
9,3,MacroG13,3PL4_0.tiff,1739416,1616586,50207,72623,0.591,NA
9,3,MacroG13,3PS5_11.tiff,1520480,1391899,48745,79836,0.621,NA
9,3,MacroG13,1PS5_6.tiff,1540175,1414835,37669,87671,0.699,NA
9,3,MacroG13,3PS4_10.tiff,1738080,1629315,43943,64822,0.596,NA
9,3,MacroG13,3PL4_11.tiff,1405096,1280446,42926,81724,0.656,NA
9,3,MacroG13,3PL4_10.tiff,1581712,1464663,43834,73215,0.626,NA
9,3,MacroG13,3PS4_11.tiff,1683003,1576008,36650,70345,0.657,NA
9,3,MacroG13,3PS5_10.tiff,1444950,1321781,47895,75274,0.611,NA
9,3,MacroG13,1PS5_7.tiff,1520368,1387144,61158,72066,0.541,NA
9,3,MacroG13,3PL4_1.tiff,1615230,1498158,93756,23316,0.199,NA
9,3,MacroG13,2PL4_7.tiff,1692740,1562610,53561,76569,0.588,NA
9,3,MacroG13,3PS4_7.tiff,1640839,1516594,39886,84359,0.679,NA
9,3,MacroG13,1PL5_1.tiff,1620420,1510378,47182,62860,0.571,NA
9,3,MacroG13,3PS5_3.tiff,1738318,1617651,29391,91276,0.756,NA
9,3,MacroG13,3PS5_8.tiff,1577790,1437706,58206,81878,0.584,NA
9,3,MacroG13,3PL4_6.tiff,1504188,1376921,28888,98379,0.773,NA
9,3,MacroG13,1PS5_0.tiff,1652892,1533285,106948,12659,0.106,NA
9,3,MacroG13,3PS5_4.tiff,1812411,1677400,48645,86366,0.64,NA
9,3,MacroG13,1PL5_6.tiff,1826622,1702913,83916,39793,0.322,NA
9,3,MacroG13,3PS4_0.tiff,1654464,1525504,40317,88643,0.687,NA
9,3,MacroG13,2PL4_0.tiff,1739628,1625072,42396,72160,0.63,NA
9,3,MacroG13,1PL5_10.tiff,1660260,1526756,129301,4203,0.031,NA
9,3,MacroG13,1PS5_10.tiff,1648159,1533326,75914,38919,0.339,NA
9,3,MacroG13,2PL4_1.tiff,1422225,1306855,78832,36538,0.317,NA
9,3,MacroG13,3PS4_1.tiff,1679620,1560647,56996,61977,0.521,NA
9,3,MacroG13,3PS5_5.tiff,1869476,1726326,59525,83625,0.584,NA
9,3,MacroG13,1PL5_7.tiff,1714608,1585108,56906,72594,0.561,NA
9,3,MacroG13,1PS5_1.tiff,1676250,1558267,75402,42581,0.361,NA
9,3,MacroG13,3PL4_7.tiff,1604056,1480293,22694,101069,0.817,NA
9,3,MacroG13,3PS5_9.tiff,1595118,1481797,34470,78851,0.696,NA
9,4,MacroG13,3PL6_5.tiff,1599416,1467573,82643,49200,0.373,NA
9,4,MacroG13,2PS6_5.tiff,1666813,1551556,55966,59291,0.514,NA
9,4,MacroG13,3PL5_0.tiff,1619390,1502980,51925,64485,0.554,NA
9,4,MacroG13,3PL6_12.tiff,1492403,1383046,47357,62000,0.567,NA
9,4,MacroG13,2PS5_0.tiff,1552432,1425936,104200,22296,0.176,NA
9,4,MacroG13,3PL6_9.tiff,1619238,1491208,47342,80688,0.63,NA
9,4,MacroG13,2PS6_9.tiff,1535786,1411962,58667,65157,0.526,NA
9,4,MacroG13,2PL5_6.tiff,1532040,1388320,74866,68854,0.479,NA
9,4,MacroG13,2PL5_7.tiff,1603690,1495852,46622,61216,0.568,NA
9,4,MacroG13,2PS6_8.tiff,1651185,1542941,41109,67135,0.62,NA
9,4,MacroG13,3PL6_8.tiff,1724100,1602590,49884,71626,0.589,NA
9,4,MacroG13,2PS5_1.tiff,1669252,1516654,61762,90836,0.595,NA
9,4,MacroG13,2PL5_10.tiff,1544520,1426030,108918,9572,0.081,NA
9,4,MacroG13,3PL6_13.tiff,1587300,1476164,54091,57045,0.513,NA
9,4,MacroG13,3PL5_1.tiff,1535760,1413331,47757,74672,0.61,NA
9,4,MacroG13,2PS6_4.tiff,1739882,1622502,39796,77584,0.661,NA
9,4,MacroG13,1PS6_6.tiff,1598728,1479563,80893,38272,0.321,NA
9,4,MacroG13,3PL6_4.tiff,1624332,1509903,36411,78018,0.682,NA
9,4,MacroG13,2PL5_0.tiff,1817437,1688590,71524,57323,0.445,NA
9,4,MacroG13,3PL6_3.tiff,1508660,1376309,55681,76670,0.579,NA
9,4,MacroG13,1PS6_1.tiff,1500240,1378788,33724,87728,0.722,NA
9,4,MacroG13,2PS6_3.tiff,1648870,1536005,62852,50013,0.443,NA
9,4,MacroG13,3PL5_6.tiff,1540917,1411058,39511,90348,0.696,NA
9,4,MacroG13,2PS5_6.tiff,1755481,1640263,59247,55971,0.486,NA
9,4,MacroG13,2PS6_10.tiff,1602666,1475896,71032,55738,0.44,NA
9,4,MacroG13,2PS6_11.tiff,1603180,1489106,104686,9388,0.082,NA
9,4,MacroG13,2PS5_7.tiff,1673503,1552423,43994,77086,0.637,NA
9,4,MacroG13,3PL5_7.tiff,1562028,1436162,45319,80547,0.64,NA
9,4,MacroG13,2PS6_2.tiff,1804932,1692137,45256,67539,0.599,NA
9,4,MacroG13,3PL6_2.tiff,1586500,1468000,37411,81089,0.684,NA
9,4,MacroG13,1PS6_0.tiff,1473550,1329839,103885,39826,0.277,NA
9,4,MacroG13,2PL5_1.tiff,1668036,1556421,33503,78112,0.7,NA
9,4,MacroG13,2PL5_2.tiff,1667738,1528676,54181,84881,0.61,NA
9,4,MacroG13,2PS5_8.tiff,1548672,1410654,116260,21758,0.158,NA
9,4,MacroG13,3PL5_8.tiff,1681246,1543497,58655,79094,0.574,NA
9,4,MacroG13,3PL5_10.tiff,1774630,1652290,79992,42348,0.346,NA
9,4,MacroG13,2PS5_4.tiff,1475760,1364180,42609,68971,0.618,NA
9,4,MacroG13,3PL5_4.tiff,1578528,1454663,37242,86623,0.699,NA
9,4,MacroG13,2PS6_1.tiff,1414326,1290733,64969,58624,0.474,NA
9,4,MacroG13,1PS6_3.tiff,1560278,1421319,69920,69039,0.497,NA
9,4,MacroG13,3PL6_1.tiff,1563148,1457601,65526,40021,0.379,NA
9,4,MacroG13,1PS6_2.tiff,1527327,1396280,97645,33402,0.255,NA
9,4,MacroG13,3PL6_0.tiff,1544127,1417784,81420,44923,0.356,NA
9,4,MacroG13,2PS6_0.tiff,1703100,1587900,51805,63395,0.55,NA
9,4,MacroG13,3PL5_5.tiff,1554088,1409475,64829,79784,0.552,NA
9,4,MacroG13,2PS5_5.tiff,1690707,1581828,47512,61367,0.564,NA
9,4,MacroG13,3PL5_11.tiff,1798592,1673513,92397,32682,0.261,NA
9,4,MacroG13,3PL5_9.tiff,1555994,1449161,31980,74853,0.701,NA
9,4,MacroG13,2PS5_9.tiff,1672749,1539131,114006,19612,0.147,NA
9,4,MacroG13,2PL5_3.tiff,1590160,1439378,47485,103297,0.685,NA
9,4,MacroG13,2PL5_8.tiff,1528880,1404003,73824,51053,0.409,NA
9,4,MacroG13,2PS5_2.tiff,1569848,1451623,45989,72236,0.611,NA
9,4,MacroG13,3PL6_10.tiff,1477980,1357371,64673,55936,0.464,NA
9,4,MacroG13,3PL5_2.tiff,1539840,1423452,27859,88529,0.761,NA
9,4,MacroG13,2PS6_7.tiff,1686731,1571081,37132,78518,0.679,NA
9,4,MacroG13,3PL6_7.tiff,1620060,1486478,48938,84644,0.634,NA
9,4,MacroG13,1PS6_5.tiff,1544389,1402051,75581,66757,0.469,NA
9,4,MacroG13,2PL5_4.tiff,1582308,1447205,108197,26906,0.199,NA
9,4,MacroG13,2PL5_5.tiff,1529568,1394220,56433,78915,0.583,NA
9,4,MacroG13,3PL6_6.tiff,1494240,1344682,46065,103493,0.692,NA
9,4,MacroG13,1PS6_4.tiff,1513095,1378288,102065,32742,0.243,NA
9,4,MacroG13,2PS6_6.tiff,1515800,1372529,59629,83642,0.584,NA
9,4,MacroG13,3PL5_3.tiff,1591520,1475749,40820,74951,0.647,NA
9,4,MacroG13,3PL6_11.tiff,1439175,1323735,53947,61493,0.533,NA
9,4,MacroG13,2PS5_3.tiff,1783135,1641479,62583,79073,0.558,NA
9,4,MacroG13,2PL5_9.tiff,1448370,1319572,48743,80055,0.622,NA
10,1,MacroG1,2PS2_2.tiff,1473526,1352364,46016,75146,0.62,NA
10,1,MacroG1,1PS1_5.tiff,1521954,1377917,46636,97401,0.676,NA
10,1,MacroG1,3PL1_7.tiff,1585116,1435661,44286,105169,0.704,NA
10,1,MacroG1,3PS1_1.tiff,1532416,1387319,75624,69473,0.479,NA
10,1,MacroG1,1PL1_3.tiff,1472640,1344579,56764,71297,0.557,NA
10,1,MacroG1,2PL1_1.tiff,1504848,1353791,71224,79833,0.528,NA
10,1,MacroG1,2PL1_0.tiff,1387569,1266545,43703,77321,0.639,NA
10,1,MacroG1,3PS1_0.tiff,1513200,1383769,47241,82190,0.635,NA
10,1,MacroG1,1PL1_2.tiff,1409913,1288245,79103,42565,0.35,NA
10,1,MacroG1,1PS1_4.tiff,1463189,1322702,51451,89036,0.634,NA
10,1,MacroG1,3PL1_6.tiff,1537467,1384394,56863,96210,0.629,NA
10,1,MacroG1,2PS2_3.tiff,1488414,1369497,39038,79879,0.672,326
10,1,MacroG1,2PS2_8.tiff,1441544,1285186,70878,85480,0.547,NA
10,1,MacroG1,1PL1_5.tiff,1373634,1248690,58949,65995,0.528,NA
10,1,MacroG1,3PS1_7.tiff,1439328,1283593,47601,108134,0.694,NA
10,1,MacroG1,2PL1_7.tiff,1475190,1346477,116029,12684,0.099,NA
10,1,MacroG1,2PS2_4.tiff,1382697,1259729,38177,84791,0.69,NA
10,1,MacroG1,3PL1_1.tiff,1407412,1261821,37210,108381,0.744,NA
10,1,MacroG1,1PS1_3.tiff,1446942,1326017,83539,37386,0.309,NA
